29668	10000002	2013-07-07	526322000	535879943	533199999.23	3509	2240
29668	10000002	2013-07-08	528186000	535999999.99	533362998	3089	2057
29668	10000002	2013-07-09	529300300.3	538999999	536998996.985	2934	2051
29668	10000002	2013-07-10	528677212	538985000	537999999	3135	1991
29668	10000002	2013-07-11	531300005	539997993	538500000	2798	1930
29668	10000002	2013-07-12	533777000	543439999.99	540995100.23	2816	1891
29668	10000002	2013-07-13	530000000	539788999	538890811	3058	2061
29668	10000002	2013-07-14	532627013	541915980	540627015.15	3036	1945
29668	10000002	2013-07-15	536055579.01	543039062	542954999	2947	1871
29668	10000002	2013-07-16	538055000	547695980	547000000	2818	1798
29668	10000002	2013-07-17	541007011	549499999.99	548000000	2884	1816
29668	10000002	2013-07-18	548000003	558625000	556777777	2577	1761
29668	10000002	2013-07-19	549125989.98	559293989.98	555000000	3042	1852
29668	10000002	2013-07-20	539000000	547169999.97	546910989.98	3406	2120
29668	10000002	2013-07-21	540009000.02	549951998.94	545998002	3003	2065
29668	10000002	2013-07-22	543000000	554000000	550000002	3146	1929
29668	10000002	2013-07-23	545155989.98	556300969.495	553265493.99	3348	2104
29668	10000002	2013-07-24	545798050.005	555784989.97	553900000	2796	1858
29668	10000002	2013-07-25	545053017	554500000	553999996.9	3033	1983
29668	10000002	2013-07-26	547009000.16	555829994	553120000	2751	1998
29668	10000002	2013-07-27	547023100	556623464.97	553748949.9	2776	1973
29668	10000002	2013-07-28	500000000	575000000	553905006.0414	3299	2112
29668	10000002	2013-07-29	551002199	560000000	559196888.88	2886	1925
29668	10000002	2013-07-30	550121012.03	561300000	558554555.89	3399	2136
29668	10000002	2013-07-31	551000112	559976999	557849800	3145	1963
29668	10000002	2013-08-01	543105999.99	552999997	550999999.76	3550	2259
29668	10000002	2013-08-02	536650000	548988000.95	543994754	3762	2334
29668	10000002	2013-08-03	531309000.01	542000000	535000000	4377	2642
29668	10000002	2013-08-04	537002002.02	547879494.985	541000000	4393	2528
29668	10000002	2013-08-05	528941658.65	568250000	543193008.893	3624	2289
29668	10000002	2013-08-06	538858989.99	547990989.98	545999998.98	3403	2149
29668	10000002	2013-08-07	537760032.4	547194999	545649998.99	3130	1929
29668	10000002	2013-08-08	538005000.79	546656000	546000000	3073	1985
29668	10000002	2013-08-09	538000000.01	547000000	545308000	3401	2007
29668	10000002	2013-08-10	536886672.54	546480999.99	542750000	3185	2134
29668	10000002	2013-08-11	541122001	549186100	546446663	3581	2236
29668	10000002	2013-08-12	543000100.005	554590000	550298994	2746	1813
29668	10000002	2013-08-13	531500000.05	572999999.99	550621062.5422	2928	1864
29668	10000002	2013-08-14	547230000.99	557999993	554599999.98	2850	1756
29668	10000002	2013-08-15	544035999.09	553993999.99	552000000	2949	1962
29668	10000002	2013-08-16	543000000.02	552165184	549999999.98	3116	2029
29668	10000002	2013-08-17	541772002	550749997	542262002	4167	2503
29668	10000002	2013-08-18	538255300.01	548179001	545000000	3379	2400
29668	10000002	2013-08-19	542000000	551393999	550999999	3375	2117
29668	10000002	2013-08-20	541902000	550995000	548890999	3516	2063
29668	10000002	2013-08-21	540200000.01	551697895	546949999	2977	1999
29668	10000002	2013-08-22	541098000	551595988.495	549399999	2952	1992
29668	10000002	2013-08-23	540000000	548429999	542200001.01	3301	2093
29668	10000002	2013-08-24	536400444.1	546899997.5	544000000	3373	2122
29668	10000002	2013-08-25	536375693	545800000	540000000.02	3668	2281
29668	10000002	2013-08-26	541563995	549844989.97	547805989.98	2702	1784
29668	10000002	2013-08-27	543000999	552970493.475	550729978.99	2929	1895
29668	10000002	2013-08-28	545209989.98	553995989.98	551825989.98	2784	1744
29668	10000002	2013-08-29	547000000	557999868	554940000	2614	1799
29668	10000002	2013-08-30	546000000	554806999	550000000.01	2768	1862
29668	10000002	2013-08-31	543125989.98	553120000	548775989.98	3061	2038
29668	10000002	2013-09-01	543570751	553500000	552196929.02	2699	1963
29668	10000002	2013-09-02	544600000	553650000	552770000	2737	1830
29668	10000002	2013-09-03	545010000	557500000	552965989.98	2663	1658
29668	10000002	2013-09-04	546091051.97	557194999.99	553691999.97	2761	1843
29668	10000002	2013-09-05	547798000.03	556940988	556000000	2646	1686
29668	10000002	2013-09-06	548462000.01	557249999.99	555776001.02	2459	1692
29668	10000002	2013-09-07	548200006	557195999.75	552139900	3117	1960
29668	10000002	2013-09-08	546728994.495	556290989.98	554999999	2892	1966
29668	10000002	2013-09-09	550000007	559474485.01	555150003.05	2739	1840
29668	10000002	2013-09-10	550000000	559799999	557995000	3117	1873
29668	10000002	2013-09-11	553500101.08	563698998	560139000	2527	1636
29668	10000002	2013-09-12	555511000.1	564960988	563544444	2613	1775
29668	10000002	2013-09-13	562000001	571551993	569999978.5	2834	1743
29668	10000002	2013-09-14	563526495	574000000	570999992.5	2784	1822
